img cs-avg cs-std h-avg h-std l-avg l-std shsl-avg shsl-std shsv-avg shsv-std v-avg v-std
nirp_rosa_twcms_f9411 118.696767 31.572201 11.366691 9.397645 81.516168 45.527202 233.634709 35.918165 229.133305 43.213498 140.715387 54.658516
nirp_rosa_va_pc_2006bh7754 29.247923 24.937562 54.274915 36.765922 70.028979 80.185184 150.373262 80.754337 150.564895 81.274511 84.599311 86.619956
nirp_rosa_watmc_2004_564 82.137161 50.120817 20.784404 7.823300 58.127666 47.442987 225.439133 49.296234 228.823923 43.506205 99.056339 69.150451
nirp_rosa_wm_1591_1948 43.400010 24.266398 46.196605 62.804181 117.455232 69.421723 107.426052 67.545321 107.946761 70.469432 139.173263 71.540391
nirp_rousseau_1122 119.767825 39.295930 30.868499 6.656819 96.366563 41.748823 192.902086 61.033481 203.526179 48.135156 156.165678 54.719793
nirp_rousseau_1124 46.826232 32.897772 36.075160 15.533897 48.148069 55.124430 198.924180 67.186991 205.074820 66.896082 71.492587 64.728508
nirp_rousseau_3062 131.831926 59.895990 38.907302 22.846630 96.185853 37.803115 203.870363 74.558488 210.553896 63.187059 161.952695 53.701302
nirp_rousseau_30 23.947492 17.692185 84.426787 44.861902 100.590983 84.042263 116.011471 95.109800 116.544521 101.215680 112.553225 81.204931
nirp_rousseau_71 172.309867 59.519015 21.801583 11.062183 136.648149 37.233485 226.987693 53.203681 197.459370 54.283254 222.600608 46.695084
nirp_rousseau_ag003933 35.525380 20.151703 63.356668 28.886666 102.292202 74.495590 123.836097 84.222726 120.510970 77.313973 120.040276 82.319158
nirp_rousseau_brm_bifa_60_12 39.870575 25.041519 36.686154 34.996065 62.420030 60.599784 142.746989 69.219613 159.694722 71.679162 82.354577 63.750440
nirp_rousseau_nwhcm_1949_134_f 32.778667 16.999321 63.131117 39.114425 102.037860 70.548769 101.194769 73.347802 107.434821 71.885997 118.431003 75.517932
nirp_rousseau_va_pc_2006ag3567 31.379535 20.465950 45.093445 53.089856 107.832864 58.927505 64.839033 55.460344 74.506366 47.703621 123.540705 65.218826
nirp_rousseau_va_pc_2006ag3569 35.537252 21.777277 47.473984 25.404845 91.773824 74.451316 112.114749 64.360964 120.044999 70.903545 109.556019 77.331595
nirp_rousseau_va_pc_2006bb4973 66.225487 42.735314 52.089500 20.721018 55.441525 40.410146 181.801457 63.606314 201.791329 52.744992 88.505098 56.818425
nirp_rousseau_va_pc_2007bl4049 42.157826 19.866246 46.665886 17.610510 106.393895 75.394955 146.505893 93.792003 136.298743 94.208591 127.426429 78.847687
nirp_rubens_07_3506 57.674521 49.861530 20.488630 10.402496 107.975677 45.781388 93.522454 70.860684 110.948723 59.392712 136.781527 59.287644
nirp_rubens_10_1032 120.426656 83.606424 51.774270 72.876783 74.019783 41.346563 199.208511 75.280169 210.794790 61.271444 134.105809 80.936731
nirp_rubens_1910-55 78.695001 50.780922 27.167360 26.560115 79.946545 54.741325 170.457980 73.208304 178.961311 62.114704 119.255259 74.407257
nirp_rubens_1941_18_94 91.722926 51.731869 44.982193 38.204427 74.488093 46.589468 186.129869 65.296597 199.812359 58.925289 120.301415 64.134571
nirp_rubens_1952_3_38 66.748150 40.302836 24.680567 9.920023 60.919339 48.319522 180.473046 65.713653 194.868618 54.853569 94.243570 65.239226
nirp_rubens_1967_114_3 30.290423 31.064999 78.624132 87.780933 130.289275 75.311839 67.727442 74.718248 77.856431 78.910832 145.445233 70.993358
nirp_rubens_1967_195 38.812569 21.540227 35.203854 45.342801 90.389458 51.115455 76.481784 47.661336 102.723582 54.620521 109.811534 52.731997
nirp_rubens_1974_637 41.755116 42.192198 67.012116 44.990642 60.803698 54.607916 122.934336 74.000639 143.043620 68.088953 81.651788 67.981855
nirp_rubens_1974_638 46.295391 43.112167 54.080552 47.421074 65.515022 55.513326 131.201254 84.287727 144.363417 76.327126 88.635092 70.306917
nirp_rubens_1998_126 75.756990 35.555061 28.316444 19.506898 75.141838 41.695609 154.174649 57.279146 179.855651 50.140405 113.011422 54.666149
nirp_rubens_4200 29.029671 28.476819 94.964512 75.624087 69.720475 56.005618 82.050859 65.600019 98.596184 61.238147 84.242740 63.692331
nirp_rubens_45519i 56.342368 62.774641 53.020484 38.895207 51.464727 53.053748 149.243836 76.077133 167.784437 62.261487 79.597613 81.701678
nirp_rubens_609 33.583502 27.830849 76.200923 61.105549 67.239319 60.540274 107.165799 67.643501 127.555377 65.434160 84.028933 68.745859
nirp_rubens_74_59 51.172001 29.905900 20.809878 10.099960 43.667400 43.517451 204.397470 64.649926 213.791166 55.770095 69.149315 54.387998
nirp_rubens_a1946 87.871119 59.646101 21.109969 11.668765 79.319327 67.460409 220.560642 48.229840 206.808739 55.987830 123.161559 91.504142
nirp_rubens_aybcm_2007_58_5 37.186893 25.569670 35.599080 68.768264 70.249467 66.080228 130.662627 69.399236 143.622027 62.855092 88.837603 75.869649
nirp_rubens_batvg_p_1940_8 75.788867 43.556198 19.868765 19.519492 68.758757 48.348257 177.243723 61.389608 193.277713 50.468640 106.615464 66.482762
nirp_rubens_bikgm_793 30.369688 25.007314 82.403206 65.887288 54.766342 54.915006 122.810657 85.518288 139.428236 82.483208 69.939604 57.904299
nirp_rubens_b-m-481 54.894402 46.724731 40.931178 28.027317 75.935097 63.969648 133.515077 79.185434 137.268749 64.716374 103.361659 80.219521
nirp_rubens_b-m-634 25.075477 36.859885 95.360942 93.158023 75.404155 57.802840 66.580483 72.304848 78.036566 69.581843 87.931907 66.241828
nirp_rubens_b-m-831 28.737972 35.626545 79.621413 73.888484 72.279424 66.818818 80.119505 73.560890 95.700794 76.917729 86.646443 73.668805
nirp_rubens_bolmg_1891_5 43.413867 50.254615 57.224326 68.818761 54.098756 50.448492 109.738781 79.693304 128.202901 72.585260 75.806748 72.143568
nirp_rubens_brm_bifa_40_11 101.137286 41.469573 24.011560 9.823242 122.963113 66.846497 209.943707 64.303933 171.479143 74.392654 173.426071 72.896884
nirp_rubens_brm_bifa_50_1 105.477833 42.329410 25.528136 6.312825 89.943420 59.660851 223.677894 40.821906 211.071869 54.045928 142.576111 73.243747
nirp_rubens_brm_bifa_99_1 55.341997 42.400659 26.550050 20.260003 96.194815 69.371017 127.072943 77.895875 120.093061 41.469959 123.838695 89.237543
nirp_rubens_cancm_11942 16.246937 14.282609 63.847332 65.751170 63.485796 57.378079 60.198288 59.350735 79.065160 58.422022 71.610812 60.029728
nirp_rubens_cp_tr_259 39.350147 32.543300 151.138360 94.043455 60.498392 49.384881 119.902126 65.468985 145.432531 59.204813 80.183197 60.716147
nirp_rubens_cp_tr_260 30.256718 25.220464 159.504582 69.798367 53.350987 56.690146 131.228625 69.197988 153.727160 66.429372 68.490121 64.687365
nirp_rubens_fa000005 50.684136 36.115286 43.360154 46.132114 76.084723 63.745492 144.452956 73.405836 155.724987 70.595042 101.415462 73.773007
nirp_rubens_gla_hag_43808 46.353232 40.478661 14.782037 14.492463 107.462369 91.394377 134.319207 87.888837 146.999697 91.401519 130.616601 90.568953
nirp_rubens_hasmg_953_15 30.286403 30.339213 125.575354 45.062824 40.902822 33.585598 107.705558 69.502207 135.921109 63.966783 56.013170 46.649065
nirp_rubens_mnemg_00_1873_55 19.846790 27.115720 89.465158 53.142461 42.252667 57.296368 108.904061 75.820974 128.365244 68.234632 52.157874 67.945870
nirp_rubens_mnemg_00_1883_98 21.134897 28.967756 102.624563 33.830511 32.346607 47.799225 147.053707 75.333354 169.789580 63.931431 42.876770 59.516606
nirp_rubens_mnemg_00_1883_99 16.690968 27.639096 95.629973 33.026768 31.066483 42.431951 92.676425 67.654308 119.829533 59.454935 39.423966 53.761394
nirp_rubens_mnemg_10_1944_115 27.577193 35.102475 93.992758 61.995497 42.342541 42.726330 114.269947 80.115372 137.677376 72.120688 56.091977 57.096225
nirp_rubens_o-77 15.475883 17.087333 99.467767 59.492669 79.142895 79.800776 69.616321 65.303341 74.858945 60.400861 86.886695 85.203391
nirp_rubens_op_0049 68.470875 46.861012 37.817432 16.737525 71.629497 57.780600 181.608586 78.261603 185.194511 70.589033 105.785406 76.079180
nirp_rubens_op158 93.980396 57.893109 23.589441 12.531487 130.036072 65.304501 178.723192 74.916449 148.609495 75.249961 176.982099 73.650420
nirp_rubens_op276 47.522203 33.892477 22.188880 25.419633 81.085314 65.131246 128.760685 73.487804 133.860713 60.563093 104.837960 78.364249
nirp_rubens_plymm_014 59.868862 27.303644 151.134563 92.867528 121.485653 53.585857 110.773036 68.919279 112.966784 55.120793 151.427210 56.990665
nirp_rubens_po_225 46.673717 41.941278 102.824347 79.863906 78.662593 52.367838 101.349383 75.267786 118.758677 69.269489 101.997170 65.771774
nirp_rubens_po_276 74.799753 44.693145 23.282450 10.728282 65.074670 49.464148 200.817234 69.822620 205.976901 59.329121 102.361178 65.179875
nirp_rubens_po_5 39.329676 24.222043 103.324268 67.647416 86.672089 65.091773 113.563492 75.659527 122.470416 74.032146 106.332384 68.254641
nirp_rubens_som_hm_a256 63.987732 51.217836 31.594567 37.612736 74.814403 61.672379 144.136466 78.687943 149.252204 62.886674 106.790038 85.244406
nirp_rubens_truri_1923_52 48.603304 54.890810 40.609377 18.156328 47.840349 33.202254 140.436242 79.251753 165.135019 72.575863 72.032392 57.473347
nirp_rubens_twcms_b9984 46.152119 29.159985 29.907911 33.071858 66.010890 54.379943 137.989753 74.975719 154.033664 67.734545 89.078799 64.226567
nirp_rubens_twcms_c161 47.733403 36.679193 24.921548 22.426652 54.308063 49.126443 151.324597 68.912160 172.410331 57.766094 78.163870 64.945707
nirp_rubens_twcms_g1191 58.635644 34.387674 21.376826 17.677626 84.225848 68.301479 177.311652 81.377333 169.488101 80.595728 113.475631 76.843794
nirp_rubens_twcms_g3894 106.454979 56.974430 21.551317 16.644886 76.889857 43.946978 204.057150 56.309205 213.957973 45.462753 130.041577 67.673663
nirp_rubens_va_pc_2006bh7526 48.138868 48.326960 44.893950 19.772884 47.467251 48.081130 166.583642 76.749608 182.542526 62.456872 71.484122 69.755946
nirp_rubens_va_pc_2006bh7530 44.582014 30.318965 52.274956 50.844146 55.681940 54.842943 144.567464 60.318757 164.581327 59.566132 77.993342 64.062757
nirp_rubens_va_pc_2006bh7543 47.338087 33.016565 48.487004 26.337140 67.340285 58.215102 153.058218 76.602447 168.059017 68.674844 90.968162 69.395008
nirp_rubens_va_pc_2006bh7765 43.510413 49.876902 56.485719 31.120036 39.587306 49.710407 184.510964 67.454799 199.817448 53.659714 61.277181 72.568756
nirp_rubens_va_pc_2007bp0891 79.868556 55.073815 18.362157 18.004034 99.464074 84.057862 190.798148 95.726193 190.367635 101.912198 139.295743 73.011134
nirp_rubens_wisfm_1938_25_1 50.558769 46.681510 24.826190 20.986843 48.815147 53.759092 170.755416 68.431959 184.883817 61.020586 74.071896 73.070384
nirp_rubens_wm_1570-1948 37.320371 32.884164 19.890114 24.418323 105.957006 84.596535 122.752585 94.413265 130.383147 95.565912 124.582110 82.290894
nirp_rubens_wm_1586_1948 19.297445 21.693927 85.386045 86.804371 102.631229 88.551340 64.558365 64.465586 80.088597 70.669331 112.294045 88.665011
nirp_rubens_wm_1597_1948 51.256216 41.498246 43.213343 66.439641 129.387545 56.119346 100.609929 79.994907 96.451524 71.094128 155.034494 61.794199
nirp_rubens_wm_1608_1948 71.039922 42.589982 26.086812 16.220336 114.063893 72.755174 166.198687 79.006388 156.293862 89.476685 149.547200 71.869465
nirp_rubens_wm_1626_1948 21.070615 17.573248 44.582536 78.517779 63.841080 71.271973 98.256036 64.328416 114.575413 63.527782 74.380699 74.717075
nirp_rubens_x158 19.843300 24.073991 108.243864 86.661096 32.376130 35.257563 101.277308 57.974158 133.050410 51.622605 42.353830 44.235612
nirp_teniers_1313 57.584849 54.313898 46.055727 41.753534 65.924947 54.035369 132.371131 75.765173 150.719870 71.765731 94.711169 72.146404
nirp_teniers_13 57.741496 43.428654 56.621799 66.688274 73.533039 46.895346 119.577035 62.129280 144.118448 48.427533 102.400758 65.408387
nirp_teniers_1904-109 42.728038 32.105094 37.941107 27.979660 122.413007 66.658774 104.567886 86.984371 106.491836 92.751036 143.796854 61.460158
nirp_teniers_1904-110 66.476254 48.362339 24.315788 10.925783 56.184479 52.350525 206.995385 60.748397 213.013464 52.433863 89.332009 73.737735
nirp_teniers_1925p81 59.550035 42.407377 26.893638 14.776250 59.654694 47.552020 161.611795 64.662104 182.378692 56.088369 89.408419 63.818259
nirp_teniers_1974_777 75.856284 40.959145 30.452559 15.551696 148.100081 70.197560 173.691720 67.922299 128.828813 87.273711 186.008892 64.261231
nirp_teniers_259 50.662697 32.749838 35.322537 27.692077 101.490531 85.279863 173.183600 73.181823 156.283990 93.332067 126.787593 85.170933
nirp_teniers_44623i 52.068949 45.757324 36.727116 35.064546 59.795455 47.544462 129.760198 73.432387 153.544227 67.965611 85.820960 65.862624
nirp_teniers_44639i 40.161249 35.385970 40.322155 27.099866 60.402740 51.732042 114.152753 69.410222 137.838022 60.527571 80.467390 66.081908
nirp_teniers_44715i 98.105757 55.000827 20.186275 14.156172 73.937588 47.513876 197.240503 50.287427 209.664189 41.226888 122.954031 72.313465
nirp_teniers_44733i 57.339532 54.563895 33.081421 28.222009 63.053436 38.582644 126.198375 84.123246 148.298861 77.490976 91.696155 60.207638
nirp_teniers_44987i 46.097888 45.263242 25.626949 32.542973 52.701675 42.705635 132.463043 79.329994 155.112087 72.577531 75.735673 59.769380
nirp_teniers_45071i 47.382950 48.714640 31.177825 25.278842 67.681907 34.849011 93.451061 73.056683 119.232405 67.952325 91.358781 55.399049
nirp_teniers_45082i 40.489142 32.212216 33.514076 33.723941 54.334769 53.840946 132.704317 65.720188 155.869562 63.592830 74.569156 64.659467
nirp_teniers_47474i 59.205121 41.526261 20.274899 15.243963 50.640521 32.592848 168.435623 63.040466 193.915497 49.090829 80.242202 49.501740
nirp_teniers_90009800 54.817235 34.386607 26.170539 32.099681 82.051016 46.629943 117.274129 77.364692 136.285531 70.453804 109.453643 57.075031
nirp_teniers_a1949 50.597150 54.761255 24.467778 30.239514 44.852314 52.070630 188.709420 84.809976 194.504594 78.828367 70.036111 74.958882
nirp_teniers_a1950 68.894002 42.322724 24.988819 19.643334 65.770902 61.401337 207.225906 55.476874 207.999242 67.120687 100.144918 69.630363
nirp_teniers_a1951 45.677280 32.138917 50.675680 89.520737 86.985292 73.911098 147.116167 71.661532 149.542678 74.650201 109.822211 80.661436
nirp_teniers_ag003549 46.410884 23.096971 64.871715 30.091921 115.082323 79.937891 137.920035 68.388561 121.590866 72.225898 138.294081 84.109937
nirp_teniers_aybcm_artt_19_1 59.156637 40.899253 146.026656 98.824268 76.298062 44.399873 121.971093 63.691583 146.872396 48.042532 105.881253 61.704420
nirp_teniers_aybcm_artt_19_2 66.978358 40.293106 124.507931 106.542743 81.836110 49.175149 133.775818 59.935392 156.680188 48.140572 115.324669 65.308324
nirp_teniers_bikgm_51 28.986984 18.769654 108.765474 74.601244 89.373416 66.974881 89.393733 69.280284 103.184216 71.331767 103.876108 67.871090
nirp_teniers_b-m-105 40.714424 32.089655 78.475953 53.288270 136.442894 74.361243 110.575234 85.196186 91.354020 81.570815 156.809753 73.402010
nirp_teniers_b-m-120 29.438059 19.626704 57.383110 28.311928 71.866569 76.630595 145.474608 80.804040 149.650933 84.302774 86.551305 80.056292
nirp_teniers_b-m-189 49.078809 34.594850 22.545654 31.901429 67.903219 64.047932 169.173797 75.085499 178.426107 76.780953 92.412129 70.671611
nirp_teniers_b-m-197 41.934745 35.836708 29.482239 36.469131 39.848439 40.367589 155.417699 74.617374 176.735843 67.524419 60.785505 54.642711
nirp_teniers_b-m-834 33.437468 27.642290 132.642930 109.168697 109.307184 72.898761 89.717085 71.973608 91.575780 72.012082 126.048720 75.284633
nirp_teniers_brm_bifa_47_1 34.016675 22.914460 46.783341 39.920584 135.039983 79.603530 111.064302 78.080367 93.833729 86.114659 152.061051 76.368358
nirp_teniers_deavm_58 31.547380 21.476273 60.589403 37.240672 106.508480 71.558057 76.599450 59.180559 75.792483 42.841404 122.304297 80.376089
nirp_teniers_eu_739 45.735699 33.315406 41.965862 49.011072 107.639907 78.873268 133.855936 78.198137 136.715935 91.008449 130.506443 77.662712
nirp_teniers_eu_740 38.428840 33.125512 63.290664 62.780999 96.474326 61.394064 101.482958 82.161320 114.798252 85.102490 115.704027 63.010577
nirp_teniers_fa000517 52.813583 33.206558 74.569136 46.294191 100.364917 73.248714 139.911406 72.842245 134.076245 68.628590 126.764696 83.071495
nirp_teniers_fa000518 49.713966 27.919655 89.894418 53.993154 119.916208 65.705102 112.115727 73.360117 105.102732 63.040810 144.782054 71.308141
nirp_teniers_fa000519 39.267230 33.860586 73.632596 57.183386 83.866983 72.319998 115.080283 75.193612 117.556952 66.015869 103.500491 84.149558
nirp_teniers_fa000520 49.498904 32.353603 94.814261 53.688288 108.616750 69.211148 122.050293 79.171053 115.872718 68.495967 133.362822 77.539683
nirp_teniers_fa000521 64.917931 39.439370 54.660526 51.228809 106.575393 70.666883 153.022524 73.056386 140.995733 62.633212 139.022737 84.059150
nirp_teniers_fao_146 129.132974 63.036659 15.736560 8.240733 73.543889 40.355856 243.316354 31.948863 243.099435 29.523803 137.928131 68.894447
nirp_teniers_klmus_180_1989 58.836922 45.738015 91.935726 62.695925 66.453075 46.713947 151.503188 90.738067 163.532378 79.402224 95.799487 63.366737
nirp_teniers_klmus_2579_1985 59.702846 34.597103 94.235164 50.376265 154.437936 69.372486 149.922333 75.961003 96.541227 64.112830 184.280710 69.516803
nirp_teniers_leamg_a381_1953 43.897926 28.967576 46.619150 77.869353 66.243093 55.018116 131.281477 66.727875 150.562002 56.535523 88.186653 66.828628
nirp_teniers_leamg_a390_1953 60.656231 26.031442 18.220530 11.334564 149.108661 63.823475 131.953954 66.165321 104.279719 66.530116 179.454891 62.314559
nirp_teniers_mnemg_00_1855_42 60.481247 48.278944 111.042135 44.617369 117.079024 82.399730 163.349665 78.303763 129.438591 72.846183 147.291279 94.082675
nirp_teniers_mnemg_00_1855_43 73.015273 58.487536 116.255373 47.977361 103.269681 72.711108 159.291348 74.112656 150.038386 70.608225 139.762578 89.782800
nirp_teniers_mnemg_00_1855_70 24.669785 35.361521 85.524867 51.944153 43.261575 56.116955 89.823194 66.905627 109.212885 57.667393 55.615421 71.207138
nirp_teniers_ncm_1904_111 84.913150 36.620963 25.765631 6.844721 106.540054 60.298873 168.423627 67.520735 167.440669 72.494097 148.966150 65.370595
nirp_teniers_ncm_1904_112 79.487810 34.542868 23.394187 11.533434 92.823565 69.766013 203.414427 59.689699 188.235046 78.784454 132.484417 71.553899
nirp_teniers_nt1984_013 51.449033 28.930354 48.019178 29.282150 102.294978 62.466233 121.562272 77.457744 131.182891 79.545657 128.015931 62.311567
nirp_teniers_ntsb35 40.374957 26.140406 40.909667 53.601135 133.780795 73.121255 107.121911 78.529072 98.122021 83.281554 153.979412 68.056743
nirp_teniers_ntsb37 86.625492 51.025492 43.203422 49.991327 117.040021 51.378801 138.368988 78.710877 139.641184 73.174240 160.356007 62.117139
nirp_teniers_pd1989_1 71.017286 57.231057 38.124542 42.139642 125.253989 92.848864 213.765708 68.634799 147.995971 87.607894 160.694477 104.264088
nirp_teniers_rocdg_1364 138.071754 59.955869 42.965502 17.982678 103.023719 42.985406 201.157803 59.369216 206.202018 48.066204 171.984416 66.519935
nirp_teniers_scag_1408 25.356778 20.043553 72.529781 45.666025 82.604595 59.615883 70.080772 61.573037 83.841945 53.340105 95.288994 64.916901
nirp_teniers_som_hm_a186 53.300910 32.062197 100.195301 100.214526 93.083711 66.524175 126.603008 58.006300 135.211063 54.301123 119.744716 75.701726
nirp_teniers_som_hm_a51 15.773098 21.929627 111.467065 85.470090 47.444217 49.428163 59.525166 55.159862 81.826984 58.017974 55.332584 56.810462
nirp_teniers_som_hm_a52 38.146790 29.342195 27.100271 18.054411 70.798141 68.059901 122.179173 64.168631 135.402218 56.617072 89.870458 80.065065
nirp_teniers_som_hm_a53 42.348038 31.148335 29.845826 21.371537 56.922245 56.987279 164.933416 74.918254 177.371210 68.595823 78.093922 69.175704
nirp_teniers_som_hm_a61 48.526545 31.940369 26.162473 20.972765 74.634143 70.730605 175.971412 76.260382 175.786641 79.112234 98.844276 78.860456
nirp_teniers_twcms_b4235 91.063590 42.929159 25.995798 9.994159 107.651255 67.598479 202.772066 67.422177 179.485796 73.813740 153.099590 76.653447
nirp_teniers_twcms_b6243 70.348994 35.162350 16.015097 7.508235 50.943186 45.844721 230.539549 43.864877 231.608584 46.783940 85.960017 57.624656
nirp_teniers_twcms_c7362 118.955323 47.961551 21.149708 8.238677 71.573056 39.842057 239.741170 29.303345 240.417696 28.274959 130.885480 60.859306
nirp_teniers_twcms_g443 58.697868 32.939536 19.722118 7.792757 52.731993 52.455856 211.344799 55.427727 217.118970 52.139318 81.983952 65.380916
nirp_teniers_va_pc_2006bf8096 46.867082 26.430788 53.747122 34.719761 101.225310 67.035952 121.637814 77.091848 128.686191 81.238988 124.662830 66.355135
nirp_teniers_va_pc_2006bh7405 56.732779 45.983862 49.344351 24.595651 41.156175 39.826558 207.162804 59.603741 219.495646 48.611571 69.427924 59.103236
nirp_teniers_va_pc_2006bh7409 38.763364 24.491214 56.292022 39.323203 111.049527 64.547258 100.560869 81.492468 108.237086 84.118657 130.443729 63.241743
nirp_teniers_va_pc_2007bp1108 118.185665 65.129942 22.667594 7.974190 71.227670 42.211140 232.948884 37.892716 238.077901 27.089041 130.167574 72.832484
nirp_teniers_wm_1499_1948 57.941369 36.348120 45.584391 45.196971 110.711667 68.929175 138.171561 78.460989 136.233701 82.649850 139.676670 70.065370
nirp_teniers_wm_1579_1948 53.493770 31.333169 41.341252 59.039963 111.399143 76.692900 145.160324 73.293281 139.602151 87.228676 138.138010 73.347053
nirp_teniers_wm_1581_1948 24.241630 19.242175 78.986823 84.376263 105.028104 74.188337 81.122865 70.279485 92.379165 77.029882 117.180331 74.487773
nirp_teniers_wm_1583_1948 44.967124 28.799949 50.857041 70.900365 132.211900 68.727322 93.802882 56.834017 93.926290 64.826677 154.728387 66.758561
nirp_teniers_wm_1589_1948 63.855065 35.898706 56.576706 70.077995 105.407459 73.638718 168.710876 80.731395 157.621994 86.518032 137.290688 74.638460
nirp_teniers_wm_1595_1948 26.056395 31.444401 96.795617 94.413654 49.744102 56.546165 92.062887 66.039266 114.353720 63.361258 62.747361 68.316846
nirp_teniers_wm_1602_1948 29.494743 19.449235 132.460689 87.072051 113.389800 61.527782 65.994893 59.864881 71.302085 48.852920 128.152591 65.805088
nirp_teniers_wm_1609_1948 54.957345 28.864820 45.110955 74.613260 100.528593 69.131036 149.905057 82.646366 149.800309 87.562114 127.986369 67.349540
nirp_teniers_wm_1611_1948 50.618258 33.220867 31.745321 40.863466 133.364819 75.875852 123.310323 70.963587 114.270022 84.346602 158.691151 71.163525
nirp_teniers_wm_1613_1948 39.733564 25.486076 55.903443 58.728222 101.960228 78.353526 141.091582 91.582495 137.431360 96.343649 121.800205 76.882929
nirp_titian_03_1199 35.482892 35.738623 87.484810 87.573623 72.722356 65.333634 94.818525 74.662249 102.341457 56.709531 90.458342 80.769219
nirp_titian_03_472 65.586059 40.166031 53.545651 84.372450 96.297054 70.423412 155.598424 62.872165 152.280495 56.475874 129.088364 84.801172
nirp_titian_1910-58 79.326125 59.892910 20.050463 18.769103 50.382667 40.449349 215.004504 54.044968 224.979329 43.671229 89.972346 69.226771
nirp_titian_88070010 121.098533 44.028559 13.389808 42.136268 80.476178 44.515014 232.452029 38.336437 230.719716 37.307308 140.884938 61.818562
nirp_titian_88070011 109.182699 55.558450 57.267210 99.978477 84.628916 41.100012 179.438563 52.575727 199.398931 40.800196 139.242529 65.619041
nirp_titian_88070012 70.752058 38.295217 18.229620 13.077921 58.272918 44.607753 189.677483 53.447372 207.183423 49.918758 93.630225 57.864435
nirp_titian_88070014 105.019597 64.580562 75.865551 105.090375 106.731442 57.454933 172.004754 70.370389 169.893513 62.094349 159.212507 79.280898
nirp_titian_88070015 84.455614 58.778590 19.820452 29.107922 69.517377 45.007055 168.969592 60.938832 190.553392 49.998462 111.727446 71.569901
nirp_titian_88070016 99.187402 61.369296 11.876442 23.587451 71.068365 53.416359 222.752764 37.804102 224.500497 35.416612 120.584803 81.205360
nirp_titian_88070017 57.722359 48.814765 51.967186 89.870050 55.179642 46.012970 153.983364 64.149038 177.447159 54.999599 84.019289 66.346073
nirp_titian_88070018 117.302623 76.266653 22.220213 35.448984 90.503893 51.492698 194.765110 69.502022 198.529617 54.440504 149.079773 85.534039
nirp_titian_batvg_p_1900_43 70.666677 53.298403 19.079185 8.854119 65.608877 51.822300 160.519102 54.051462 179.865848 36.638184 100.969496 77.499077
nirp_titian_b-m-211 53.980523 36.659956 35.743606 16.973044 64.109178 44.934824 124.543678 62.861826 149.938594 55.261521 91.102243 59.872754
nirp_titian_b-m-570 47.172772 44.094665 32.192969 32.047446 63.593582 62.012328 124.421537 83.572772 137.108771 85.077133 87.162821 74.322364
nirp_titian_cancm_4036 31.797630 30.401131 84.151788 78.770431 78.744522 71.911016 82.135450 61.106249 89.272747 47.024746 94.635227 84.952172
nirp_titian_eu_741 72.621114 42.682627 22.563626 28.589912 97.457601 71.740113 170.844988 63.200947 162.832349 65.931265 133.752653 85.518810
nirp_titian_gla_hag_43830 38.176397 34.526158 19.047221 7.922178 26.299267 30.997869 226.045393 47.076498 234.517298 34.085588 45.252066 47.311917
nirp_titian_gr_243 179.848182 45.011524 19.513827 6.599708 121.004495 38.066471 237.736875 30.385301 221.606059 35.653248 210.791297 53.082459
nirp_titian_hhtp_2001_1_12 79.893934 29.904196 7.020370 9.421182 55.506180 45.320794 235.995135 39.896250 234.352439 49.315640 95.289487 49.538905
nirp_titian_mnemg_pcf_kt_mm_30_006 44.573451 50.166093 117.864462 76.623049 81.129261 52.724541 90.950546 79.740438 104.073992 60.232967 103.391155 72.718922
nirp_titian_ncm_1907_127 59.014413 61.305960 23.389693 37.767668 52.834827 56.758189 138.655585 87.168665 150.533314 86.662077 82.320081 85.506450
nirp_titian_ncm_1910_60 66.153270 37.505169 31.167215 11.827855 103.433728 63.862288 138.824570 71.629304 137.110197 49.994050 136.503468 80.652083
nirp_titian_plymm_059 65.236382 47.667341 19.088676 14.891616 64.402060 42.964602 156.530939 74.292186 177.190847 61.235660 96.995106 62.249093
nirp_titian_sbc_1976_0148 80.392204 48.285112 23.943435 51.201294 103.205442 63.965019 157.815995 71.407328 148.887347 44.642717 143.377927 84.619589
nirp_titian_som_hm_a250 30.572043 23.980916 162.105289 63.082148 60.830824 41.712417 89.266106 61.607616 117.370341 55.777166 76.130692 49.348214
nirp_titian_som_hm_a257 53.795489 27.295334 151.941208 57.818852 90.198320 42.600344 107.486507 73.457662 126.251986 57.332159 117.080939 51.734197
nirp_titian_souag_b124 49.808854 27.712497 40.671301 73.613043 100.850463 69.874182 123.421039 72.317274 116.264460 52.195985 125.745801 78.428699
nirp_titian_truri_1000_63 77.449488 67.910709 43.510815 24.647959 53.391444 36.585074 190.951109 80.057992 206.281910 62.978699 91.987871 66.984669
nirp_titian_twcms_c159 28.422162 33.258812 23.805767 9.814502 34.959693 37.076026 134.596515 80.228120 157.834424 69.084309 49.136538 50.690493
nirp_titian_twcms_g530 50.007785 32.939903 26.790099 19.796096 72.413375 64.005562 159.333220 82.441057 162.031099 75.055451 97.370585 74.450635
nirp_titian_va_pc_2007bn5752 69.930147 54.438046 24.284046 8.727974 38.316502 30.578647 242.690178 26.570728 247.186945 18.886026 73.105805 57.461285
nirp_titian_wm_1582_1948 36.758816 23.598744 85.060200 102.486941 89.599291 70.373376 104.943186 63.311503 111.226604 54.336952 107.987568 77.402088
