img r3-cs-avg r3-cs-std r3-h-avg r3-h-std r3-l-avg r3-l-std r3-shsl-avg r3-shsl-std r3-shsv-avg r3-shsv-std r3-v-avg r3-v-std
nirp_poussin_brm_bifa_38_9 51.497450 27.767442 92.262613 106.329966 62.403863 47.459713 146.951047 60.715270 169.701602 52.831508 88.151899 57.771315
nirp_poussin_fa_1991_064 85.540350 50.112372 17.830549 10.127570 58.761838 51.086002 240.588721 36.163638 233.569012 45.786445 101.365311 69.506187
nirp_poussin_fapm090001 42.874643 27.959976 53.895014 40.379290 92.412181 45.284932 74.702495 50.888824 96.837210 45.093582 113.858544 53.611548
nirp_poussin_gla_hag_43780 84.514426 28.892569 18.389163 5.033911 72.784216 46.615081 198.060438 59.636355 210.720262 52.833280 114.954439 55.551173
nirp_poussin_gla_hag_50994 87.770634 40.842539 21.179497 33.297470 75.655309 57.709327 218.391215 73.271229 213.526069 75.300739 119.368819 58.910865
nirp_poussin_l_f9_1943_4_0 51.915936 40.412305 54.380663 54.237538 97.642801 71.929034 129.230471 70.778000 131.995133 71.110209 123.604645 77.962456
nirp_poussin_som_hm_a1 97.307186 42.862128 26.816317 7.524853 90.450299 52.713515 183.057605 47.473337 187.529072 30.315291 139.077096 72.329239
nirp_poussin_som_hm_a219 125.562534 49.096391 17.631279 20.857035 109.720014 44.785126 189.534011 57.724285 189.846861 40.125734 172.463426 63.571456
nirp_poussin_som_hm_a270 93.375221 31.775542 21.793081 10.541286 102.422690 40.590048 139.881868 44.732959 164.136976 30.727641 149.119573 52.875256
nirp_poussin_stopm_kx_19 89.663071 47.029680 21.445042 4.809288 56.848768 40.379944 231.072596 32.867968 235.492338 26.224321 101.571304 62.541694
nirp_poussin_twcms_g1183 103.742909 51.162912 25.175571 7.287575 80.497867 45.360015 198.598468 55.583690 206.244291 41.393908 132.313762 66.862559
nirp_poussin_va_pc_2006aw0805 96.655138 51.360372 24.426660 6.159359 64.220499 25.730774 188.392825 43.014819 213.564611 29.605088 112.528856 50.176390
nirp_poussin_va_pc_2007bp0874 172.586297 62.418439 24.195362 9.639354 92.671362 36.310924 250.283702 17.366031 247.882554 16.927861 178.735011 66.335107
nirp_raphael_03_1096 149.239880 72.830886 28.850030 16.762226 98.698919 48.106691 221.199069 58.543526 215.182973 51.139216 173.215285 78.115544
nirp_raphael_03_1099 99.821767 65.120319 24.396500 42.374542 86.138080 57.590476 191.111920 68.769525 192.007671 63.326971 135.988823 80.922634
nirp_raphael_03_1100 72.927448 40.921999 42.688843 42.672921 90.406725 59.809450 151.139980 68.148810 158.929815 60.343988 126.857263 73.993349
nirp_raphael_03_1101 69.079575 44.413788 34.765884 32.325198 85.900105 56.585902 154.362382 79.134759 161.844172 67.865639 120.402693 71.222038
nirp_raphael_03_1102 76.520217 43.154268 48.717436 56.206347 114.386836 57.978375 138.259733 70.483841 132.670963 50.934642 152.635424 69.691042
nirp_raphael_03_1183 62.508437 46.889467 39.733111 36.126554 109.996637 70.682970 153.295022 94.366651 139.151174 93.735841 141.192398 71.427019
nirp_raphael_03_1184 78.107395 61.263919 19.346878 30.646982 75.186893 74.315895 236.453344 35.032377 213.074554 67.094810 114.083813 92.550597
nirp_raphael_03_1221 67.152420 52.028011 63.287940 53.899779 91.520010 56.758159 133.709936 80.504827 141.248789 70.842685 125.087366 73.232374
nirp_raphael_03_1229 44.922199 31.677516 78.574578 56.048459 105.335633 74.455616 124.925452 82.492214 119.499307 83.844800 127.779789 76.480795
nirp_raphael_03_1302 110.819501 59.533874 34.523346 54.629137 154.766718 61.661469 207.971489 67.164910 147.935127 85.824657 210.086995 49.968919
nirp_raphael_03_1326 45.691580 31.858271 82.657654 63.032133 141.697209 71.210485 104.890256 74.340913 84.634777 69.227615 164.569110 73.494383
nirp_raphael_03_1327 68.151016 34.308738 47.910625 76.708815 110.044402 63.559748 142.006656 74.386715 143.044852 72.957459 144.108623 63.827921
nirp_raphael_03_1328 34.848224 27.451929 87.190126 92.134324 81.113697 66.457002 115.413787 83.218397 125.924142 81.308541 98.520439 69.793035
nirp_raphael_03_1619 65.753583 34.819051 34.220393 70.176825 71.239492 52.965770 175.827457 74.698220 187.103046 68.543151 104.065300 61.088540
nirp_raphael_03_1620 64.291659 35.092515 31.730257 55.739395 111.285543 80.232274 184.086856 71.229942 151.308239 78.775340 143.382173 85.867535
nirp_raphael_03_1621 71.224351 29.850315 24.326528 36.670498 140.848624 59.688281 138.570846 62.963808 117.770222 60.633606 176.479103 60.872364
nirp_raphael_03_189 124.201355 49.312703 20.044792 11.143686 88.625497 48.754332 224.223961 45.628182 223.009723 43.541164 150.596508 68.111473
nirp_raphael_03_3602 132.045739 63.284321 24.219241 10.252161 137.784914 49.997930 199.893165 67.253291 171.306113 78.315757 203.740590 45.960096
nirp_raphael_03_3842 32.451480 26.736764 120.138173 69.605663 57.701465 68.424072 178.499430 97.434109 182.960788 96.616247 73.806041 68.051995
nirp_raphael_03_450 58.424891 45.300885 39.494614 70.913382 88.578610 69.245281 153.741876 75.670788 155.258124 68.356664 117.760877 83.599467
nirp_raphael_03_570 104.648118 32.555999 30.590726 50.228184 109.540711 53.300863 182.011774 52.919581 181.326408 54.125390 161.841373 60.286190
nirp_raphael_03_5751 99.157639 53.683074 34.435413 54.200888 71.972526 36.958012 193.324075 67.454594 209.265404 54.742927 121.499069 56.809374
nirp_raphael_03_678 96.517158 43.191215 25.390909 41.764797 142.043498 54.882715 168.141722 66.866797 140.435912 71.002495 190.288110 50.406699
nirp_raphael_03_714 33.859063 36.441408 50.448465 46.913784 182.766976 60.460418 101.457917 77.909673 56.747322 65.781189 199.742101 59.857776
nirp_raphael_03_806 72.637569 45.748685 47.936769 58.343177 167.917005 60.542483 163.829412 78.024136 104.181962 79.223870 204.229251 47.984495
nirp_raphael_03_815 86.395217 37.864569 23.335977 23.336434 127.841685 62.209745 164.276496 62.602453 146.446107 68.467429 171.036379 58.123595
nirp_raphael_03_902 98.679599 51.244897 25.175023 40.830561 78.468689 52.211730 205.455727 43.575233 213.927266 38.955396 127.776638 74.896823
nirp_raphael_03_903 42.064193 27.252781 100.499219 101.231756 96.497928 67.875276 119.904462 80.332341 129.298865 81.702022 117.524890 69.643520
nirp_raphael_04_2052 148.491145 54.273438 17.261837 24.479317 111.749639 26.758522 182.545663 55.161698 198.614849 40.015134 185.994548 50.195642
nirp_raphael_1910-62 73.392918 50.412146 30.283301 45.267280 127.476039 59.541766 133.572723 80.957487 120.096084 73.951202 164.179085 65.296975
nirp_raphael_1978_228 80.229301 47.177433 59.480867 89.000904 87.366516 59.413475 160.224207 60.958146 167.501064 60.784997 127.490755 74.582471
nirp_raphael_a1_6 40.520395 34.790300 115.224439 108.308947 60.405399 58.203598 121.153667 79.970832 142.093287 80.809124 80.653607 66.642356
nirp_raphael_a356 52.732527 52.345846 75.194343 67.106549 89.991151 68.382294 114.646859 68.932608 120.782680 59.548827 116.384546 83.308166
nirp_raphael_batvg_p_1945_25 42.804967 37.254863 26.127992 43.095877 52.276081 57.566252 146.020937 61.698160 163.772692 49.178203 73.694973 73.817676
nirp_raphael_b-m-800 55.766873 33.670770 84.685134 57.801463 146.218189 65.890204 128.144250 86.500413 98.366249 69.349684 174.108555 67.666898
nirp_raphael_b-m-820 36.917535 24.965055 81.282051 81.736385 111.282980 70.649956 88.343937 62.944979 93.434939 68.378445 129.763599 68.959774
nirp_raphael_b-m-839 93.230640 52.294114 53.513588 63.048548 111.524591 65.681179 188.110179 72.875494 163.298611 65.644442 158.075878 79.900659
nirp_raphael_b-m-939 125.435545 24.599304 26.807653 5.157086 155.513964 49.746307 222.551061 42.913672 156.326351 48.128715 218.142155 50.218792
nirp_raphael_cancm_4034 24.105975 17.737823 36.727728 49.267986 53.174186 44.169437 75.027146 48.157094 104.826084 48.372091 65.228058 50.272525
nirp_raphael_deavm_17 84.540991 42.760146 36.486306 59.417786 136.276066 53.298110 144.714955 83.716311 115.688318 34.509551 178.520420 71.767907
nirp_raphael_eu_714 36.178415 32.742547 57.406233 72.750168 86.542474 64.995926 81.988992 63.653764 89.673226 52.975749 104.644070 76.927456
nirp_raphael_fa000196 147.529705 52.354583 27.501862 41.465708 137.512044 52.054543 230.755962 39.335866 185.888478 49.751375 211.168259 64.852617
nirp_raphael_gla_hag_43782 97.472856 61.592719 19.703369 10.161018 97.819871 73.798322 231.692319 43.994568 200.065097 66.220645 146.424664 93.155644
nirp_raphael_ncm_1910_59 82.701262 33.650664 26.011659 44.947488 90.318179 49.985669 153.033504 48.244216 172.453846 40.302478 131.675962 64.554444
nirp_raphael_po_168 172.483024 37.925645 25.638060 7.882839 148.713279 33.897421 239.492550 32.144926 189.654961 36.926344 234.803547 39.594150
nirp_raphael_som_hm_a288 110.720793 58.396561 40.526683 79.455970 117.088522 43.453485 156.138612 72.502354 157.955168 46.154349 172.419982 67.445522
nirp_raphael_som_hm_a94 24.297471 15.649476 135.738830 92.798492 129.320066 83.748183 90.286967 69.701823 79.579470 70.946249 141.506629 81.926759
nirp_raphael_truri_1915_9_5 115.335807 79.604964 40.869969 28.217080 87.212270 44.955628 167.630914 68.459270 185.155738 46.401974 144.855604 83.256289
nirp_raphael_twcms_g4161 51.076456 41.553194 54.039489 76.370391 64.387387 58.980718 143.527898 64.360639 161.123544 55.391616 89.912252 77.759195
nirp_raphael_va_pc_2006an6767 54.924096 32.634680 32.893308 32.818544 97.436621 71.012056 135.542983 64.682141 129.612580 66.494315 124.903070 72.582702
nirp_raphael_va_pc_2006be8817 53.312380 39.754007 54.521134 64.281415 112.567100 64.985587 111.351431 72.613868 109.596651 64.771366 139.231542 70.007684
nirp_raphael_va_pc_2007bp0877 63.270901 48.977794 36.629910 38.441704 76.026607 72.670166 191.896517 63.773729 183.996637 70.713619 107.602102 86.733422
nirp_rebecca_81030139 81.339311 35.485901 31.130210 15.977965 135.022784 55.474728 140.692096 65.062883 123.587335 51.033010 175.698593 59.370488
nirp_rebecca_81030140 57.742282 48.029523 31.165285 6.695205 189.208228 53.281825 163.790781 76.387100 73.655345 62.192339 218.067117 44.680639
nirp_rebecca_81030142 57.167674 42.688661 12.636059 12.404996 32.198959 27.507878 245.236077 30.442712 248.613926 22.332596 60.577885 47.789588
nirp_rebecca_81030143 24.609418 40.018430 49.726800 25.194708 17.224486 32.012041 236.385112 49.948459 240.220670 43.965345 29.316775 51.207231
nirp_rebecca_81030144 102.907102 47.185690 25.667456 10.556793 84.372011 52.561572 189.574019 68.237113 196.185226 65.347010 135.759724 72.971976
nirp_rebecca_81030145 114.873783 26.622168 30.054844 3.266009 106.034620 44.346103 180.419371 42.192315 191.584445 39.642054 163.472893 54.427562
nirp_rebecca_81030146 35.656218 38.381635 34.088852 21.203739 20.608091 24.069589 238.622925 37.652560 244.444801 27.846202 38.261882 42.935559
nirp_rebecca_81030147 73.230716 57.421163 34.885944 26.218909 50.919990 40.868785 210.185771 67.025469 220.522488 54.242860 87.394748 66.504848
nirp_rebecca_81030148 103.959758 30.866488 18.264170 11.948553 59.416782 23.543391 234.861694 33.120394 243.105999 20.563941 111.247941 37.621632
nirp_rebecca_hhtf_1997_280a 30.679722 15.512925 97.806149 109.577729 65.368404 41.793659 95.238890 71.582924 123.160259 71.260787 80.703185 42.951823
nirp_rebecca_hhtf_1997_280b 46.672402 28.384052 49.586306 81.394771 76.258468 48.526573 117.838679 69.425153 144.733213 67.906089 99.597928 56.432664
nirp_rebecca_hhtf_1997_280c 35.816089 26.297655 79.973146 103.883691 106.005742 60.410898 72.864833 58.003791 89.346262 63.973077 123.937799 63.834300
nirp_rebecca_hhtf_1997_280d 28.850619 25.064949 124.268586 107.904023 113.454257 43.188332 42.152468 32.772291 59.660843 42.881479 127.914207 45.786074
nirp_rebecca_hhtp_2001_1_138 81.288805 30.696346 12.761983 10.503480 59.219294 31.664320 209.136829 74.825602 219.803396 60.780484 99.703351 37.345218
nirp_rembrandt_03_716 82.488612 69.952878 28.881170 50.734988 71.009962 53.435092 159.332453 71.947050 171.302986 53.209100 112.224906 87.319802
nirp_rembrandt_03_921 42.869638 48.749402 135.287096 98.750882 57.629160 57.306618 130.466629 81.586355 143.409318 64.225702 79.033461 78.740167
nirp_rembrandt_44749i 30.666667 36.647291 37.550798 44.395600 43.851551 33.503696 103.076483 74.201131 131.167269 69.960348 59.185667 48.749205
nirp_rembrandt_44832i 81.489949 44.215662 22.235734 21.572064 91.724032 59.348051 163.260726 64.901887 169.651785 58.500928 132.453135 76.151085
nirp_rembrandt_44 61.727038 35.370386 66.652534 83.631434 101.996279 65.499764 135.464068 64.890708 132.827317 47.116624 132.847991 74.829673
nirp_rembrandt_600 136.141422 50.537071 30.941326 8.035924 99.384691 51.050109 227.385921 33.446841 219.678329 32.730566 167.359147 73.944514
nirp_rembrandt_601 79.398119 45.782730 37.181919 25.357919 105.971187 49.901814 119.617354 62.164288 135.184353 45.070469 145.667708 64.578287
nirp_rembrandt_90006922 76.117732 35.494745 20.692319 11.134871 123.121032 73.899868 178.750975 67.681832 149.441674 75.318065 161.157666 75.168881
nirp_rembrandt_90006943 27.204608 31.793122 54.688765 62.483143 34.129066 33.155882 122.350633 84.865206 146.182590 78.571846 47.714157 47.053571
nirp_rembrandt_art01984 60.108254 41.019494 20.992644 12.105307 40.790431 33.568678 206.396561 54.519623 221.189623 45.885869 70.778110 52.950600
nirp_rembrandt_batvg_p_1939_4 82.832148 51.469867 23.852972 10.518404 87.437963 59.017889 166.071894 63.112134 172.977526 46.103905 128.821616 81.813663
nirp_rembrandt_b-m-169 98.539112 28.768758 26.663130 9.771227 138.095277 67.457519 210.189534 50.816490 156.522268 66.003584 187.295301 69.667173
nirp_rembrandt_b-m-629 19.225442 19.563322 47.767305 44.786537 40.929246 36.780356 72.137384 54.415559 100.376520 59.173299 50.547099 42.773909
nirp_rembrandt_b-m-663 116.857327 52.051786 11.121591 10.275877 118.011752 70.163374 236.525389 37.733744 193.462739 75.126720 176.300389 74.064795
nirp_rembrandt_b-m-983 59.846745 59.760567 50.370892 42.374511 63.713705 61.052747 155.590562 82.858197 159.478784 66.216561 93.634371 86.164279
nirp_rembrandt_brm_bifa_41_7 72.920154 38.439894 20.075397 24.461831 98.092593 47.385627 116.681668 50.000136 139.226792 35.617395 134.567490 61.475110
nirp_rembrandt_eu_464 23.048107 30.602588 118.239423 98.207918 68.066106 69.876556 67.139724 58.082844 77.677885 43.657117 79.601653 79.546712
nirp_rembrandt_eu_723 75.336207 54.501107 28.962768 7.513022 41.074736 33.623394 249.305939 20.737373 250.100241 18.322637 78.525957 59.898276
nirp_rembrandt_eu_737 36.184909 20.322936 35.552870 51.175073 72.955937 36.627280 75.302360 35.609537 110.426012 44.850462 91.064851 39.070025
nirp_rembrandt_fa000014 19.883033 21.497380 66.045676 63.413481 32.261441 31.024537 89.730270 69.915649 118.230090 69.071413 42.171952 39.504552
nirp_rembrandt_gla_hag_43779 134.951642 47.314661 17.445387 8.548550 111.770149 52.294790 215.703266 41.677192 204.525953 41.080234 179.171178 70.672945
nirp_rembrandt_gla_hag_43785 68.829088 40.455880 17.944431 5.299714 72.864923 47.568680 136.977052 36.829779 167.141145 28.371859 107.315451 65.667798
nirp_rembrandt_gla_hag_43786 103.699868 49.785661 19.304007 6.760488 111.006007 63.467940 193.648174 55.092086 174.734531 41.776206 162.799111 84.023946
nirp_rembrandt_op475 44.959832 27.652535 18.356319 4.138243 49.825628 24.833420 122.482315 41.949611 160.467648 34.064148 72.321614 36.825677
nirp_rembrandt_redmg_1944_67_1 70.728785 52.811151 28.577520 43.965439 79.482081 70.190585 192.236665 56.847443 186.524152 54.008191 114.799263 90.858589
nirp_rembrandt_skipm_2006_1_7 106.769261 54.292707 33.210946 47.696373 113.070145 68.656716 207.917889 58.334476 177.449723 55.270208 166.373039 90.981414
nirp_rembrandt_som_hm_a35 78.794591 51.981412 20.763071 15.349074 73.689183 52.625546 167.086989 50.635897 184.610727 38.867571 113.099339 75.668675
nirp_rembrandt_twcms_b8401 74.689499 58.767577 24.803660 8.870152 72.848545 60.310098 173.893609 64.532956 179.826553 44.936121 110.144044 87.932197
nirp_rembrandt_twcms_g1995 68.198428 38.681485 20.761049 5.864643 72.379335 42.061474 129.881021 41.638464 161.751174 30.736171 106.508731 59.885991
nirp_rembrandt_va_pc_2007bn5350 61.719375 44.163480 20.465291 5.978422 33.074895 24.278817 243.893389 23.126436 248.644811 14.935621 63.775133 46.304397
nirp_ribera_1075 47.757854 37.078178 31.577311 10.017090 43.410834 42.022229 177.035117 51.782290 198.749522 41.661297 67.256510 58.168951
nirp_ribera_1_194 88.221303 59.392323 25.175645 11.636612 113.784430 81.353459 203.238683 68.639307 155.903846 50.279264 157.796405 108.627978
nirp_ribera_1941_18_81 95.689073 52.968793 11.114811 5.949563 48.469582 26.732762 253.357199 7.840756 254.106929 4.444072 96.085531 53.195869
nirp_ribera_1974_695 40.024604 34.675543 30.436976 21.211732 43.948424 44.212682 135.428075 75.541014 158.664319 72.882198 63.940662 58.483247
nirp_ribera_1974_696 169.971864 77.407343 23.361629 15.027441 93.630902 40.995891 237.422881 33.037471 240.330944 24.299879 178.448677 78.726494
nirp_ribera_2293 100.535992 44.188392 22.366960 10.793156 105.386992 55.794505 178.824650 58.200487 176.300515 41.041031 155.630016 73.492104
nirp_ribera_291 20.387434 45.660520 49.153329 71.731877 24.213191 45.542575 74.824467 84.553578 86.140367 86.121198 34.362799 67.787173
nirp_ribera_44807i 122.393721 69.911854 29.300794 30.294365 79.081709 45.005193 209.151329 52.088417 218.977926 38.034113 140.220318 78.446801
nirp_ribera_45059i 23.985973 47.890001 29.665395 45.046157 26.797104 27.516181 74.503589 92.366513 87.700297 97.236907 38.783858 49.476132
nirp_ribera_45_1912 31.371590 8.281840 191.378500 44.732831 42.833734 21.894492 107.846803 32.847443 148.624534 32.300211 58.544376 24.963169
nirp_ribera_540 37.602845 42.630685 69.397546 60.972334 34.673028 41.845318 162.140577 70.796509 183.660576 61.124405 53.446575 60.565775
nirp_ribera_ag003931 49.427748 36.834035 18.625976 7.028305 49.642012 54.026216 202.802042 59.942999 212.611261 53.335471 74.271411 70.055420
nirp_ribera_blkmg_p613 37.162582 17.348933 30.183832 27.520578 92.203604 69.220006 122.714169 78.740957 132.779703 81.195931 110.795369 72.679020
nirp_ribera_b-m-21 27.914922 35.370548 24.688109 45.889973 40.985384 63.899816 197.904246 83.783587 202.259443 87.305720 54.813485 71.382786
nirp_ribera_b-m-38 135.562384 61.066048 26.000689 15.201292 82.025517 37.975679 220.048038 35.655785 231.580114 27.359531 149.775202 67.632026
nirp_ribera_b-m-41 54.618278 48.863653 51.956517 70.450342 108.404532 56.936300 101.636544 80.770383 102.904336 71.329695 135.721916 65.520757
nirp_ribera_b-m-68 118.053429 15.536201 18.768434 61.324124 84.064301 24.842467 192.627254 31.482218 215.616712 26.720360 143.105151 29.250362
nirp_ribera_cp_tr_196 30.476942 16.974476 174.987013 61.618993 71.332822 58.654758 86.218675 51.314162 104.155724 24.342233 86.506223 63.419159
nirp_ribera_f6125 40.406775 17.737408 121.707257 18.881444 48.711954 32.803267 129.025986 48.403620 162.898615 39.725783 68.885456 38.628498
nirp_ribera_gla_hag_43794 144.287195 65.482193 16.289508 6.612855 107.133968 43.432397 209.315557 61.528138 205.346262 41.738854 179.166356 71.862168
nirp_ribera_hhtp_2001_1_22 83.952153 32.060736 14.553591 5.754432 70.145194 58.384241 229.435613 34.026597 218.402683 48.062671 112.005383 70.683448
nirp_ribera_hhtp_2001_1_7 150.109223 60.091046 10.603717 11.345091 93.836944 49.897842 254.375097 5.250249 236.407385 46.275079 168.655485 68.184192
nirp_ribera_pc_141 65.668137 27.594887 32.783119 48.866017 59.296216 35.894291 160.583131 42.880183 192.247307 34.746296 92.157380 48.087073
nirp_ribera_som_hm_a42 26.634548 22.261049 137.832792 93.288500 83.286780 62.726210 71.676320 68.386764 72.522766 25.772373 96.635240 71.773189
nirp_ribera_twcms_c191 166.468003 58.458502 24.437270 6.420416 101.714436 43.664436 245.596262 18.976191 235.365932 28.040375 184.786226 68.955184
nirp_ribera_wm_1580_1948 30.771965 21.832503 43.933894 74.678380 62.112109 52.906667 90.356520 58.297291 110.450090 44.802061 77.512109 60.591160
nirp_ribera_wm_1619_1948 93.233725 62.288872 76.518495 101.130204 110.172064 61.320482 152.980025 75.749185 143.460901 38.027046 156.775216 89.621666
nirp_ribera_wm_1627_1948 68.402049 39.864065 20.597112 40.234461 116.728253 74.105957 163.185298 61.847874 141.079349 76.058034 150.933441 73.623840
nirp_ricci_03_187 48.858577 24.018265 82.209888 107.795095 72.844408 58.825104 153.687911 74.081234 170.835846 68.031689 97.232439 67.901100
nirp_ricci_03_188 53.125209 29.931100 96.229689 113.680921 107.113530 53.686476 108.349761 76.178084 121.968578 75.527994 133.682168 56.138652
nirp_ricci_03_201 83.965667 27.858219 26.787716 6.958790 110.476982 50.214074 144.564116 57.906805 155.346923 59.189009 152.472073 51.664817
nirp_ricci_03-214 96.345953 34.930421 13.648203 23.236855 96.297521 60.460281 202.492756 55.560915 195.849884 68.081782 144.399506 64.518008
nirp_ricci_1956_94 88.509705 58.713702 17.540910 22.771033 58.551451 48.052847 221.952610 60.930139 223.343556 60.270938 102.669553 72.146182
nirp_ricci_2000_149_2 29.282281 16.713656 72.765964 42.957249 111.231339 53.138720 54.282311 37.767166 71.907644 46.448809 125.902041 53.911501
nirp_ricci_2232 52.380912 41.045212 36.706633 31.476081 80.766837 70.714015 149.012065 68.758185 153.281483 62.915519 106.932173 85.262044
nirp_ricci_88003009b 96.344594 40.265482 22.388710 43.295564 89.524791 52.803540 199.958513 71.278820 197.289158 73.086133 137.618698 55.728480
nirp_ricci_88003010 93.838866 36.884862 26.175720 42.100079 141.107293 69.266103 204.573709 54.634102 147.465006 59.625653 187.954622 76.620818
nirp_ricci_88003020 92.290606 49.601056 52.615786 74.936108 83.979022 55.274707 196.783703 67.854686 196.567647 60.950805 130.070018 73.108816
nirp_ricci_a1_373 29.884788 16.002492 91.289109 32.382932 149.704770 66.353438 77.697990 55.895870 57.940324 39.817403 164.689349 69.139813
nirp_ricci_b-m-58 81.633661 33.916121 15.757251 29.935382 122.692969 65.960590 165.680215 60.274784 148.116897 65.457477 163.518242 71.307386
nirp_ricci_brm_bifa_58_4 54.261015 22.574683 43.645265 32.761866 106.488147 61.750610 122.033944 64.840889 129.685105 69.563585 133.646761 61.106630
nirp_ricci_fa000076 28.046715 18.515267 62.584158 66.461488 112.365947 73.584160 87.462766 77.431293 88.479538 73.929293 126.402040 72.449386
nirp_ricci_hhtp_2001_1_24 97.729791 41.988429 21.724640 51.922713 143.899069 56.724821 176.963970 66.183129 142.462817 70.035050 192.740304 52.992109
nirp_ricci_hhtp_2001_1_27 70.270679 36.648578 38.355469 68.675432 134.941191 51.441792 123.735448 73.908104 114.118910 65.175039 170.087523 51.791701
nirp_ricci_p643 85.590551 25.824958 26.644533 7.213655 113.358535 56.197083 158.743264 58.414664 160.197251 68.778830 156.179538 51.973780
nirp_ricci_p645 93.329946 20.548728 30.934994 6.736376 111.165531 33.480942 134.243321 55.117903 159.097208 51.805443 157.838148 30.233247
nirp_ricci_scag_12_1967 71.620007 38.556090 44.746471 17.111589 120.951871 45.632810 107.853427 66.267299 112.294345 27.266908 156.761126 62.838396
nirp_ricci_truri_1923_100 81.358131 56.187153 34.584934 19.039968 75.219433 44.045137 150.731153 62.095590 174.249215 47.489105 115.895916 68.913117
nirp_ricci_twcms_c153 111.137959 35.486947 26.626701 6.187317 146.144551 50.817153 187.671915 56.523236 149.004877 50.617019 201.687297 56.123112
nirp_ricci_twcms_c163 70.813995 45.480439 32.280763 12.103818 110.755724 64.847600 158.441534 86.444278 150.214841 82.865136 146.140517 71.432083
nirp_ricci_va_pc_2007bn4485 62.225533 25.027717 30.961986 11.716571 82.182298 46.183244 142.636574 77.247298 165.164326 73.634211 113.271377 45.747162
nirp_ricci_va_pc_2007bn5748 55.762264 24.189386 44.016063 26.875930 89.465582 55.313591 132.679193 70.700911 145.237076 69.893736 117.389253 56.412776
nirp_ricci_va_pc_2007bp3937 57.969237 20.628819 26.753174 4.494175 83.669678 70.468824 183.372070 67.970684 175.644407 74.012147 112.585522 73.358611
nirp_rosa_1367 21.002133 11.477561 138.706508 107.368063 92.494351 71.442385 67.143501 49.174151 86.304910 59.552062 103.036236 70.621987
nirp_rosa_1956_92 138.664138 60.616634 13.508308 35.720656 98.920595 55.565380 241.574228 26.783532 223.284811 31.456846 168.090693 84.089573
nirp_rosa_1956_93 129.849049 46.067846 15.100126 16.542766 120.239596 62.476829 237.792873 29.439109 197.271855 54.540966 185.030973 76.396291
nirp_rosa_1992_261 74.027026 31.773381 30.767256 5.262689 86.865981 52.809196 165.999549 76.182515 176.467262 61.415535 123.834626 64.266541
nirp_rosa_1999q18 33.528746 36.999630 17.685300 9.834272 31.245675 36.784037 151.361588 51.384276 181.840112 40.814977 48.013757 54.344668
nirp_rosa_2241 51.190998 31.288551 31.280360 11.460123 66.586377 49.601199 124.646962 42.633940 154.113818 42.978935 92.219025 61.287055
nirp_rosa_2969 49.037512 39.641581 48.398580 24.406847 92.810493 44.582399 78.583863 57.375145 98.924856 38.231984 117.320799 60.855294
nirp_rosa_2987 83.193453 35.307870 36.706577 4.815571 107.290180 46.796244 131.520390 49.520406 148.504264 34.313958 148.902823 61.082851
nirp_rosa_batvg_p_1923_15 29.315742 16.063084 54.037395 31.908117 101.517556 74.303466 87.071306 58.068483 87.684528 50.483488 116.181780 75.082162
nirp_rosa_batvg_p_1939_76 53.597263 27.736030 27.276953 4.965068 57.975365 44.752093 153.055421 53.427393 180.933507 43.308963 84.792811 57.262018
nirp_rosa_b-m-111 69.930170 28.352652 43.336703 7.124169 127.985452 70.964579 160.187024 55.843742 133.087978 60.591491 162.956926 75.493896
nirp_rosa_b-m-150 33.453821 13.514624 44.230476 27.736473 113.817321 83.941740 125.843542 73.901129 116.076326 84.921634 130.567246 83.303439
nirp_rosa_b-m-745 24.920790 13.634741 48.122186 24.459747 89.589473 70.586343 73.434393 44.478580 82.839262 46.697845 102.076863 74.393647
nirp_rosa_eu_712 60.296430 32.690170 23.150495 25.998227 72.412391 54.193979 150.076508 54.219299 170.691839 53.155495 102.575548 64.831076
nirp_rosa_eu_732 33.721667 24.153877 46.463969 47.762386 104.630891 79.140157 93.905019 51.224503 100.486318 59.610586 121.529663 80.919357
nirp_rosa_fa000895 61.881097 34.690923 31.992441 13.319815 56.323325 45.417651 185.200582 65.443012 201.973934 54.633280 87.194133 59.716714
nirp_rosa_gla_hag_44383 87.486049 53.840006 21.400810 7.828457 88.750495 56.483500 162.067837 63.517568 170.250915 50.504534 132.480228 76.267556
nirp_rosa_l_f18_1935_0_0 57.190960 39.380049 21.801761 9.015988 70.250809 70.533144 187.058771 53.256579 183.834532 51.162635 98.834382 87.851061
nirp_rosa_mnemg_00_1865_96 14.371945 12.769630 109.512941 54.630420 74.419917 79.601550 86.386511 76.273178 96.366047 75.187355 81.609486 81.085635
nirp_rosa_mnemg_bentlif_45_1897_57 61.607583 26.548545 22.830023 10.604083 57.360028 47.420856 197.953182 62.487218 210.876932 50.717255 88.065473 58.837564
nirp_rosa_op_0050 48.148389 19.647920 32.868867 10.432904 68.640332 53.121917 146.267196 73.453299 168.455297 69.369990 92.688402 54.892830
nirp_rosa_som_hm_a149 22.562994 16.805304 146.723623 65.587347 115.816287 41.580732 43.881916 55.664709 54.238862 53.168105 127.139281 38.660104
nirp_rosa_som_hm_a286 96.375670 56.325488 19.253180 13.436698 79.305342 48.720432 181.499297 47.756829 195.370732 28.578337 127.437678 75.479801
