img glcm-cs-ct1 glcm-cs-ct6 glcm-cs-ct20 glcm-cs-en1 glcm-cs-en6 glcm-cs-en20 glcm-cs-hm1 glcm-cs-hm6 glcm-cs-hm20 glcm-cs-cr1 glcm-cs-cr6 glcm-cs-cr20 glcm-h-ct1 glcm-h-ct6 glcm-h-ct20 glcm-h-en1 glcm-h-en6 glcm-h-en20 glcm-h-hm1 glcm-h-hm6 glcm-h-hm20 glcm-h-cr1 glcm-h-cr6 glcm-h-cr20 glcm-l-ct1 glcm-l-ct6 glcm-l-ct20 glcm-l-en1 glcm-l-en6 glcm-l-en20 glcm-l-hm1 glcm-l-hm6 glcm-l-hm20 glcm-l-cr1 glcm-l-cr6 glcm-l-cr20 glcm-shsl-ct1 glcm-shsl-ct6 glcm-shsl-ct20 glcm-shsl-en1 glcm-shsl-en6 glcm-shsl-en20 glcm-shsl-hm1 glcm-shsl-hm6 glcm-shsl-hm20 glcm-shsl-cr1 glcm-shsl-cr6 glcm-shsl-cr20 glcm-shsv-ct1 glcm-shsv-ct6 glcm-shsv-ct20 glcm-shsv-en1 glcm-shsv-en6 glcm-shsv-en20 glcm-shsv-hm1 glcm-shsv-hm6 glcm-shsv-hm20 glcm-shsv-cr1 glcm-shsv-cr6 glcm-shsv-cr20 glcm-v-ct1 glcm-v-ct6 glcm-v-ct20 glcm-v-en1 glcm-v-en6 glcm-v-en20 glcm-v-hm1 glcm-v-hm6 glcm-v-hm20 glcm-v-cr1 glcm-v-cr6 glcm-v-cr20
nirp_kauffmann_va_pc_2006aj4611 16077655 164343610 392161784 8458.203 4887.049 3840.415 88432.422 34187.854 20546.425 1.000015 1.000368 1.000000 122890367 388094701 730972651 14283.999 8748.029 6753.575 127943.594 55049.850 31840.938 1.000000 1.000003 1.141714 57320056 427483751 889670861 4769.352 3076.944 2429.262 55089.384 24626.349 14970.016 1.000015 1.000000 1.003568 390222778 1232460484 1957063943 61493.383 43928.085 32299.115 85334.512 52946.099 37668.162 1.000001 1.000463 1.036134 217682877 869361956 1420066958 27062.205 17340.431 11186.802 62062.284 31110.503 19311.260 1.000099 1.000000 1.000000 58751807 490548390 1131323494 35218.775 25888.768 19490.013 75819.284 43566.328 29823.713 1.000000 1.000000 1.011474
nirp_kauffmann_va_pc_2006an1773 4412205 83724005 313177634 56191.466 50901.857 41925.053 147376.905 83627.911 57710.469 1.000000 1.000000 1.000000 226902324 696155123 1203846379 62589.857 54440.333 44406.102 196926.148 122580.194 85471.246 1.000000 1.000000 1.000000 35341497 330517562 986001478 53676.102 49828.676 41393.685 110622.795 75406.811 55413.433 1.000011 1.000000 1.000000 405276473 1174145553 1781737764 58452.804 51468.831 42129.398 101924.382 71668.453 54224.611 1.000000 1.000000 1.000000 195962127 729154171 1514367816 57408.154 51073.068 41890.939 105618.668 73117.239 55848.060 1.000031 1.000000 1.000000 37080731 352885279 1053049022 56635.271 52995.975 44225.329 107186.348 74288.712 55253.292 1.000012 1.000288 1.005200
nirp_kauffmann_va_pc_2006av2480 3297862 42600770 140360944 28658.096 21297.304 15746.436 162753.693 99709.116 62349.073 1.000000 1.000000 1.000302 133098772 510220411 952075138 45493.673 33634.735 20976.780 193761.223 121700.874 65237.269 1.000000 1.000000 1.031770 12248461 132438635 422607035 16721.626 10563.348 8856.102 116628.936 56959.429 40308.341 1.000000 1.000000 1.000000 91903386 565511197 1290735407 26627.545 18104.422 10331.590 90973.575 43540.973 24217.173 1.000000 1.023322 1.000000 47877511 338422708 787596663 15496.678 9784.581 5578.716 80021.857 33373.425 18171.351 1.015834 1.043665 1.000000 13236472 160930989 576771966 22065.048 14678.605 11118.736 120132.848 61283.062 43194.072 1.000030 1.000000 1.000008
nirp_kauffmann_va_pc_2006bh7496 4256688 73534948 230293059 19954.220 12882.839 9120.825 141322.669 71805.991 39306.012 1.000001 1.000034 1.001986 30101426 119334622 274349432 16799.842 9682.962 6166.155 149475.380 72837.478 36305.620 1.000000 1.000025 1.000000 54185934 397792662 788735949 7212.221 4022.763 2719.015 81583.106 32970.283 16578.559 1.000000 1.000099 1.168633 430732757 1221500133 1759793823 35140.881 23211.218 16693.867 94118.150 46169.402 28934.514 1.000153 1.000000 1.000000 311619616 904424273 1345043737 33139.039 22387.235 16321.216 87031.930 41804.310 26243.825 1.000000 1.000000 1.000000 57804590 468690979 1001515661 6985.178 3867.910 2265.700 75503.025 29648.993 14141.221 1.002733 1.000000 1.008894
nirp_kauffmann_va_pc_2007bl4113 36054651 338338076 958965713 5418.023 2973.258 1935.082 61580.288 19600.441 9136.019 1.000322 1.040008 1.000000 8218993 25275271 34997664 29430.231 17888.532 14092.363 156534.898 81771.645 55190.554 1.000000 1.000000 1.000000 34093594 223436659 576010872 7002.623 4001.033 2792.725 69097.959 26199.156 12996.100 1.000000 1.000000 1.000441 143051758 415319594 564741613 43533.128 63966.489 64757.793 199146.679 176568.755 162174.528 1.001831 1.000000 1.039045 101324092 337861238 546071679 56369.525 41427.119 42742.292 184007.783 158499.900 141456.854 1.000000 1.000000 1.004332 56095965 469345516 1329792833 22454.063 16952.027 10443.438 63606.272 31339.236 17280.163 1.000753 1.000000 1.000000
nirp_kauffmann_va_pc_2007bm9016 17520312 201960938 552301483 5923.610 3109.750 2305.558 76930.346 26465.764 13692.383 1.000000 1.000002 1.000000 6126213 17324194 27314419 31895.674 19071.663 14503.094 180415.989 102365.701 67661.753 1.000000 1.000000 1.000000 33720795 273873899 725005914 5221.326 3156.175 2382.948 65048.070 27307.463 15784.884 1.000000 1.000000 1.000000 170205200 509184401 663013335 55089.713 43395.767 57829.961 139012.022 107897.029 91082.898 1.000789 1.463780 1.000000 95440404 359306784 697205759 14716.478 35593.214 61279.141 123975.974 87545.973 69500.133 1.000000 1.000000 1.021450 45924054 435264834 1192881718 32531.579 26965.365 21409.095 71112.765 42342.317 29856.227 1.000168 1.000000 1.000000
nirp_latour_15_1990 2584273 15614250 27187560 23787.730 15599.854 12363.263 157461.213 91624.308 58332.443 1.000000 1.000000 1.000000 189654372 664684490 1204608416 19516.511 12110.507 8973.939 135550.970 69794.379 37704.150 1.000124 1.000483 1.000000 37043668 226325276 479765868 21527.321 15476.672 13253.267 101511.526 61729.188 46393.284 1.000001 1.000111 1.000000 470841361 1254855069 1902753268 59279.396 41958.455 15666.775 112903.381 89470.022 74788.243 1.000000 1.000000 1.000000 291173191 872197668 1429115863 56936.848 40589.566 12216.229 109493.611 87150.314 72850.164 1.002846 2.348843 -0.369754 37868499 235406965 498579941 14572.374 10367.878 8992.995 87483.607 48387.367 35870.254 1.000002 1.000176 1.012763
nirp_latour_164 5435421 64409775 197499447 21019.120 14783.427 10334.402 136784.643 77073.298 45218.286 1.000000 1.000000 1.000000 13476311 29016315 49826128 43403.933 35151.111 26981.416 169517.497 114026.834 78029.412 1.000001 1.000010 1.000233 23750181 135287039 346437312 12516.982 8535.429 7375.128 81901.802 40945.508 31784.159 1.000010 1.008331 1.000000 484756874 1440934947 1704864601 57549.697 40158.835 33845.578 78656.214 49345.401 40064.695 1.000000 1.000000 -0.583851 326532685 973540645 1213277902 49100.487 33303.067 28088.933 72440.832 43353.031 34864.893 1.000000 1.000000 1.000000 27377504 192063031 541421589 12490.722 9154.033 7107.573 77833.578 39926.522 29598.602 1.000000 1.000000 1.013340
nirp_latour_179 25665718 255013084 744730830 5870.677 3102.118 2256.669 75684.156 26933.695 13225.345 1.000020 1.000000 1.000000 137463887 302084384 392701332 17014.588 9462.140 6761.646 148566.971 66420.287 36104.423 1.000043 1.003440 1.000000 125074639 368366129 724697887 3153.916 2301.787 1913.670 26084.640 14360.371 9656.034 1.000000 1.000000 1.000000 479363833 964700120 1562144402 33513.691 23516.108 17265.543 52420.861 33604.336 23650.682 1.000000 1.000000 -8.043532 318291111 735874690 1231400581 19055.950 12170.671 8591.026 41291.429 23479.475 15720.662 1.004144 1.000000 1.000000 139826477 524405580 1173077539 14487.091 9741.827 5479.563 35508.049 21345.090 13077.418 1.010286 1.065734 1.000000
nirp_latour_1906_003 2215513 26235743 67654080 27320.978 18626.567 13523.538 164766.253 98839.878 53780.225 1.000000 1.000000 1.000000 152194369 426661480 625736582 19383.940 12039.241 7262.079 137836.962 76093.911 33306.234 1.000000 1.000000 1.280677 44674516 221384985 510781513 7006.371 4739.059 3727.521 58116.265 28401.898 19262.810 1.000000 1.000000 1.000000 392653110 964277433 1316899279 14050.740 8599.933 6193.383 87756.707 44142.831 26210.942 1.000001 1.000001 1.000824 245413725 757423994 1221724283 11207.867 6668.992 4445.144 67528.183 31629.422 18131.033 1.000031 1.000087 1.000000 45191671 234084964 538713747 7378.817 4924.401 3806.370 57828.752 28098.319 18778.016 1.000000 1.000089 1.000607
nirp_latour_1939p673 2381396 25087091 79634390 26547.928 16558.788 11971.624 158154.027 83127.257 42090.215 1.000000 1.000000 1.000000 254181373 870605650 1369525643 22810.322 12514.769 8033.636 150608.377 72711.089 33717.379 1.000168 1.740446 1.000000 12104334 94718420 293482818 6250.020 3783.965 2935.546 69443.123 27542.052 16559.539 1.004253 1.000000 1.000000 158093722 598397787 1236029961 17950.968 11352.386 7038.305 93010.816 40075.165 20606.555 1.001451 1.205022 1.000000 131406350 530004521 1125142932 11943.451 6367.744 3793.587 76429.688 28970.125 14018.854 1.000000 1.002093 1.006316 12869006 109707601 357939179 8569.652 6337.997 4342.765 70607.961 30248.226 18847.551 1.002866 1.000000 1.000000
nirp_latour_1956p5 7491437 47305258 96094372 26328.445 18705.919 13865.821 155918.756 101729.303 67050.951 1.000002 1.000079 1.001238 26289580 50359078 61208127 38405.564 29487.462 23715.170 164082.733 111025.501 80989.966 1.000000 1.000000 1.000090 40967982 209597922 501400166 13343.345 9634.836 8271.878 99332.654 55862.984 42559.866 1.000000 1.000000 1.000066 393869334 885015774 1250819075 27823.619 20211.914 15185.878 76631.343 43279.128 30577.382 1.000000 1.000000 1.000000 273883804 617324234 892196591 21889.116 16259.404 12587.598 68916.163 37715.379 26801.211 1.001490 1.000000 1.000000 44837523 254383924 620087826 14112.645 9848.192 7945.705 99410.810 55227.971 40745.803 1.000012 1.001634 1.000000
nirp_latour_1958p15 13259286 93322716 203828137 17953.799 11865.013 8375.908 128721.584 71800.293 40840.165 1.000000 1.000192 1.002221 102693090 266628523 369009137 31441.216 22523.020 16321.395 157938.780 93397.074 59446.889 1.000000 1.000021 1.000339 55830766 245664063 525769085 9477.351 6399.081 5258.338 71738.569 35151.272 23809.079 1.000000 1.000000 1.000000 560625527 1290255407 1675821272 29222.845 17681.443 12676.426 55013.156 27814.960 19156.392 1.001949 1.000000 1.000000 350616355 834655983 1171560859 23680.847 14316.808 10026.911 51624.473 25607.804 17418.703 1.001469 1.103518 1.000000 58009851 302706264 714617408 9839.775 6312.903 4818.752 71479.872 34330.439 22334.284 1.000136 1.009955 1.000000
nirp_latour_2138 10341438 101408921 266409195 12410.684 8429.475 7286.900 98286.143 49492.629 36106.903 1.001314 1.000000 1.000000 70420310 145000232 148719080 46940.990 33643.274 27998.368 202148.001 134681.251 104630.156 1.000006 1.017830 1.000000 13927803 146586447 373427344 18390.626 12736.785 11479.505 116712.106 60789.199 49124.161 1.000273 1.000000 1.000000 120428425 334449491 396784355 38868.235 33067.864 40931.927 209321.326 179710.584 167957.890 1.000000 1.000000 1.000000 81750511 253133234 347858958 49651.959 62717.520 21207.479 195605.931 166136.548 153295.146 1.000202 1.008415 1.000000 20661988 245322915 686467676 22864.731 16874.353 12208.056 98510.633 52177.104 39995.988 1.000071 1.077083 1.000000
nirp_latour_2139 3643203 42762830 95915561 20892.714 14264.066 9867.721 146248.125 87600.894 48797.152 1.000000 1.000000 1.002057 120873631 391541253 586616576 53086.837 39230.010 29726.045 206313.718 140472.004 98539.276 1.000000 1.000000 1.000000 27109226 276046546 561596970 7745.810 5008.326 4281.937 69151.065 30231.377 22524.569 1.000051 1.000000 1.062402 205674037 771891923 1082245291 19588.369 11792.938 8406.439 89337.959 46539.147 32415.084 1.000000 1.000036 1.112220 135677569 512586609 800634766 15156.859 9495.189 7086.977 81426.615 38473.157 27194.313 1.000000 1.000000 1.000000 28558893 299551704 624737626 8817.236 5177.628 3972.659 70507.326 31129.027 21816.521 1.000000 1.000000 1.000000
nirp_latour_2386 4906248 69806022 208469810 8849.235 4439.943 3335.897 100548.246 30904.956 17052.694 1.000000 1.001443 1.000000 88882466 349090866 508173190 37356.456 21742.004 17798.741 192320.454 93843.013 65195.235 1.000000 1.000000 1.000000 11468465 128606052 371088610 5558.404 3077.935 2391.029 67100.922 22188.464 12907.211 1.000000 1.000000 1.000000 77668798 548142923 1130750876 51435.122 38159.198 28899.063 85476.229 49482.825 35548.581 1.006238 1.000000 1.000000 49875948 301135717 602932301 34812.014 25136.954 20331.115 78282.696 39589.612 29246.475 1.006501 1.000000 -1.068371 13889983 176432047 539869271 17444.941 13410.788 8893.598 69536.510 29761.524 18209.044 1.001972 1.000000 1.000000
nirp_latour_2387 4797862 59591703 167142265 16900.146 9845.807 7988.566 127018.142 56463.183 35024.645 1.000000 1.000000 1.000000 578902278 1821964650 2417285051 14203.694 8007.393 6145.918 131538.756 55774.310 31532.083 1.000367 1.017987 1.000000 10631277 95119989 170500463 8711.353 5502.331 4856.043 77678.795 31837.308 24110.580 1.000000 1.000029 1.000000 41083539 345727893 724706272 21442.300 15971.536 12692.770 89360.745 43201.360 31532.578 1.000001 1.000384 1.000000 32584396 284282957 560941122 15691.637 11545.204 9486.612 69504.185 31620.978 23252.607 1.000000 1.000000 1.000000 12851350 136136091 296524692 9223.001 6326.289 5122.675 75174.749 31200.416 23632.968 1.000000 1.000000 1.000000
nirp_latour_2917 6461562 87318354 221993733 13546.158 7516.246 5760.153 115812.676 47214.275 28218.882 1.000000 1.000003 1.000000 266072509 752962217 991332644 43392.870 28555.343 24215.055 174680.990 95707.509 73349.665 1.000000 1.000000 1.000000 15402916 181405088 402609158 8862.446 5263.895 4313.550 82531.671 32725.040 23486.478 1.010204 1.000000 1.000000 185439487 836503330 1065677141 31329.209 18429.281 13551.433 59635.511 28227.825 20972.268 1.000000 1.000000 1.000000 107183291 460189901 581413769 21209.623 11950.784 9737.821 55900.907 24425.490 19366.606 1.000000 1.000000 1.000000 20630915 281228026 679528600 12819.603 7955.770 5196.798 82257.568 32942.598 21506.422 1.000000 1.000899 1.000961
nirp_latour_3_55_4 11106843 60732768 153901145 19176.435 14305.330 11087.487 114836.677 70006.669 45938.279 1.000000 1.000180 1.000000 5929809 22356302 30004103 47547.345 37990.299 32204.429 176643.482 122417.593 93741.237 1.000000 1.000000 1.000000 24446841 159813995 355684168 11885.179 8566.789 7501.943 85876.408 46718.672 35343.394 1.000000 1.000000 1.001397 177727069 491798365 628953940 14942.793 56713.969 34492.594 145633.278 114052.050 102018.432 1.000000 1.000000 1.000000 84054392 283546915 407871248 38667.173 35926.336 62515.775 137650.767 107246.965 95892.720 1.000051 1.000000 1.249827 28294704 209841193 535449561 14233.481 10248.336 7703.982 76333.219 41397.649 29985.866 1.000000 1.000000 1.000000
nirp_latour_ag002274 4095514 26949307 55677151 21939.939 15589.070 11493.886 139195.072 86532.160 54264.794 1.000000 1.000000 1.000000 46095324 153485587 269772894 14605.682 9629.304 5971.307 137323.881 76092.702 35635.153 1.000000 1.000337 1.025795 38218388 298331212 743767798 5789.751 3938.710 3216.276 55908.376 28469.380 20613.911 1.000295 1.000000 1.000000 224772466 948044755 1806380145 54460.660 45487.382 37036.007 124104.318 84499.460 62159.406 1.000007 1.000000 1.000000 77845638 614693626 1434572312 52924.298 44781.545 36453.657 111187.340 73405.207 54017.293 1.000000 1.048522 1.000000 39250461 276908462 659546493 5936.158 3968.796 3113.152 49307.690 25209.352 18723.261 1.000047 1.000000 1.000000
nirp_latour_ag002546 2992951 36960669 101279692 63548.756 53916.259 45543.562 177658.156 131694.670 103333.956 1.000000 1.000000 1.000000 259308106 756391359 1123306750 45307.742 36868.657 29335.453 135839.845 80226.770 50049.427 1.000000 1.000020 1.000000 51056208 273657890 614884544 38720.471 28439.334 24766.277 126159.758 82366.779 67584.259 1.000000 1.000000 1.000000 1412002415 3174049924 3802050079 57469.484 38445.011 32520.267 90233.106 51879.919 38736.668 1.000000 1.000000 1.000000 933124232 2292371505 2953814266 56531.976 37973.382 32052.446 90346.461 52002.644 38662.750 1.000164 1.000000 1.000000 53171042 311356805 721204916 28676.852 21001.489 18262.930 116788.697 72911.509 58188.808 1.000000 1.000000 1.000000
nirp_latour_bermg_1436 9652357 74028441 264344112 28107.083 20596.975 14716.484 148006.237 89343.064 52976.891 1.000000 1.000000 1.000000 478456520 1354658097 2061483168 26941.605 19284.304 13210.675 163287.177 92772.574 49967.419 1.000000 1.000000 1.000000 49018331 202319373 366510360 4813.581 3380.972 2912.834 41354.995 19805.430 14262.829 1.000000 1.008527 1.000000 207675656 609406360 975016971 25925.131 19393.254 15242.424 66355.739 39281.889 29866.517 1.000000 1.000000 1.066770 171402109 527895745 801551415 13668.739 8757.220 6722.327 45837.037 24010.412 17821.327 1.000000 1.016675 1.068377 49674104 241577753 566335715 13930.710 11808.287 9235.525 49100.706 27922.463 20531.038 1.000000 1.000000 1.000000
nirp_latour_b-m-514 4196058 70940326 273682605 19672.794 12626.508 8782.445 147320.879 74144.486 40825.227 1.000008 1.000424 1.169808 434134377 1430734776 2157210747 58946.410 50105.540 44346.255 190379.248 119168.197 78401.216 1.001904 1.000000 1.000000 33001210 232635734 528228563 10545.217 6200.732 4649.926 121557.931 59503.637 35913.907 1.000118 1.000000 1.000000 209142347 655085099 1111814995 33177.631 63299.246 56547.840 148609.408 106123.457 79724.914 1.000000 1.000000 1.000000 57502403 360018609 874204132 28921.661 62502.759 56020.566 152018.239 107252.142 79216.666 1.000000 1.000000 1.000000 33994997 238544183 570050420 9346.815 5312.194 3870.150 107973.776 48491.684 28371.863 1.000056 1.000000 1.000000
nirp_latour_buygm_0270_1915 5488198 55961480 182328904 42448.522 35907.495 28525.839 153995.762 104121.545 73321.186 1.000000 1.000000 1.000000 13658322 50650045 103079151 41870.572 34272.638 25713.386 155409.818 99087.615 62248.335 1.000000 1.000000 1.000334 33507649 220994411 495734959 14067.196 9542.483 8046.654 85881.061 44476.395 33065.013 1.000000 1.000000 1.000000 539141234 1576180111 1974582005 40622.229 26305.697 19823.001 66177.757 35636.682 25883.290 1.003312 1.000252 1.000000 353205011 1071870454 1324343402 33613.065 21410.906 16612.775 59596.768 30930.526 22775.502 1.000000 1.001114 1.000000 35971874 284471918 715599471 13039.274 8847.751 6781.245 84482.446 43162.615 30505.434 1.000000 1.000000 1.006519
nirp_latour_calmg_1949_125_55 5149579 57557966 139148592 10173.577 5782.130 4761.159 104776.205 38831.539 25488.070 1.000000 1.000000 1.000000 2423995 10706286 17546938 33460.425 20187.436 17477.887 182486.928 93424.452 72603.370 1.000101 1.013278 1.000000 10609294 113017721 411705895 9557.847 6257.816 5258.303 91270.090 39075.593 25382.525 1.000577 1.000000 1.000000 121798721 524146463 838939732 61085.916 26222.244 57761.706 111646.770 78368.877 62525.703 1.000000 1.000000 1.000000 68855415 273217428 530406478 23081.198 53614.046 44514.556 108442.490 68876.019 54108.231 1.000000 1.000000 1.000000 13820501 166648860 586857552 21357.719 17586.768 13250.410 88726.699 44497.516 29850.753 1.000000 1.001456 1.006098
nirp_latour_deavm_1998_3a 2849937 47882092 151891937 14678.075 8081.954 5680.797 133137.269 55424.055 28652.121 1.000004 1.000156 1.002771 119578719 349328341 537419190 18083.869 9819.191 6846.965 150082.939 65485.997 31371.027 1.000000 1.000000 1.477225 42144337 305198574 727799116 4997.798 3062.521 2362.120 47965.020 20101.291 11875.023 1.000000 1.011010 1.000000 483379624 1086813619 1395349881 10964.223 6051.149 3833.512 49249.730 21410.754 13516.412 1.000000 1.001227 1.000000 411558663 872175274 1041121246 6117.829 3430.644 2602.206 44164.286 17325.038 10894.220 1.000099 1.000000 1.000000 44797494 366727845 922653546 7576.326 4557.349 2587.636 49816.123 21507.632 11833.632 1.000395 1.251400 1.000000
nirp_latour_deavm_1998_3b 6027714 85525833 234906126 11431.093 5905.611 4225.477 113550.089 40107.964 20331.971 1.000000 1.000000 1.002456 129309293 495919169 852991122 14762.127 7597.860 5623.981 146089.816 56383.224 30321.798 1.000064 1.005932 1.000000 110881515 472230909 817283033 4223.552 2625.438 2066.445 33461.651 15453.904 9745.723 1.001057 1.918879 1.000000 690356564 1447246731 1649656603 10286.415 5175.559 3659.494 36543.858 16774.352 11058.897 1.000136 1.021899 1.036638 508997571 1091430248 1339077285 6938.767 3471.640 2628.873 36929.663 15061.777 9472.779 1.000000 1.022806 1.000000 117283671 558349149 1015143503 5800.752 3390.491 2181.967 34480.031 16129.746 9578.658 1.001264 1.000000 1.000000
